Title,fantasy,science,horror,thriller,mystery,detective,history,young,children
"Mary, called Magdalene",0,0,0,0,0,0,1,0,0
The Sweetheart of the Templar From the Valley of Rephaim,0,0,0,0,0,0,1,0,0
The Harmony Silk Factory,0,0,0,0,0,0,1,0,0
The Bronze God of Rhodes,0,0,0,0,0,0,1,0,0
Vargens lilla lamm,0,0,0,0,0,0,1,0,0
The Fugitive from Corinth,0,0,0,0,0,0,1,0,0
Richard Carvel,0,0,0,0,0,0,1,0,0
The Unquiet Earth,0,0,0,0,0,0,1,0,0
The King Must Die,0,0,0,0,0,0,1,0,0
The Golden Wind,0,0,0,0,0,0,1,0,0
The Mauritius Command,0,0,0,0,0,0,1,0,0
Waiting for Anya,0,0,0,0,0,0,1,0,0
The Sacred Land,0,0,0,0,0,0,1,0,0
Flashman and the Mountain of Light,0,0,0,0,0,0,1,0,0
Last Seen in Massilia,0,0,0,0,0,0,1,0,0
Unto a Good Land,0,0,0,0,0,0,1,0,0
The Lords of the North,0,0,0,0,0,0,1,0,0
Prince Serebrenni,0,0,0,0,0,0,1,0,0
The Last Letter Home,0,0,0,0,0,0,1,0,0
This Earth of Mankind,0,0,0,0,0,0,1,0,0
The Farming of Bones,0,0,0,0,0,0,1,0,0
The Man from Pomegranate Street,0,0,0,0,0,0,1,0,0
The Garden of the Finzi-Continis,0,0,0,0,0,0,1,0,0
The Moon Riders,0,0,0,0,0,0,1,0,0
Across Five Aprils,0,0,0,0,0,0,1,0,0
Kitne Pakistan,0,0,0,0,0,0,1,0,0
The Twelve Tasks of Flavia Gemina,0,0,0,0,0,0,1,0,0
And No Quarter,0,0,0,0,0,0,1,0,0
The Aesthetics of Resistance,0,0,0,0,0,0,1,0,0
The Nutmeg of Consolation,0,0,0,0,0,0,1,0,0
Blue at the Mizzen,0,0,0,0,0,0,1,0,0
Miracle in Seville,0,0,0,0,0,0,1,0,0
The Secrets of Vesuvius,0,0,0,0,0,0,1,0,0
Men Against the Sea,0,0,0,0,0,0,1,0,0
The Dragon of the Ishtar Gate,0,0,0,0,0,0,1,0,0
The Arrows of Hercules,0,0,0,0,0,0,1,0,0
The Pirates of Pompeii,0,0,0,0,0,0,1,0,0
Dark Palace,0,0,0,0,0,0,1,0,0
The Virginians,0,0,0,0,0,0,1,0,0
To Serve Them All My Days,0,0,0,0,0,0,1,0,0
The Saxon Shore,0,0,0,0,0,0,1,0,0
The Bull from the Sea,0,0,0,0,0,0,1,0,0
The Dolphins of Laurentum,0,0,0,0,0,0,1,0,0
Hornblower and the Atropos,0,0,0,0,0,0,1,0,0
Warriors of the Storm,0,0,0,0,0,0,1,0,0
The Heart of Jade,0,0,0,0,0,0,1,0,0
Song of the Sparrow,0,0,0,0,0,0,1,1,0
The Egyptian,0,0,0,0,0,0,1,0,0
Black Mamba Boy,0,0,0,0,0,0,1,0,0
A Golden Age,0,0,0,0,0,0,1,0,0
Walk in My Soul,0,0,0,0,0,0,1,0,0
Ghost Warrior,0,0,0,0,0,0,1,0,0
"Fearless, A Novel of Sarah Bowman",0,0,0,0,0,0,1,0,0
Karan Ghelo,0,0,0,0,0,0,1,0,0
A Struggle for Rome,0,0,0,0,0,0,1,0,0
The General in His Labyrinth,0,0,0,0,0,0,1,0,0
The Land of Painted Caves,0,0,0,0,0,0,1,0,0
The Valley of Horses,0,0,0,0,0,0,1,0,0
Sharpe's Company,0,0,0,0,0,0,1,0,0
Flashman at the Charge,0,0,0,0,0,0,1,0,0
Salt to the Sea,0,0,0,0,0,0,1,0,0
The White Company,0,0,0,0,0,0,1,0,0
"The Astounding, the Amazing, and the Unknown",0,0,0,0,0,0,1,0,0
My Name Is Not Angelica,0,0,0,0,0,0,1,0,0
China Sky,0,0,0,0,0,0,1,0,0
Child of the Northern Spring,0,0,0,0,0,0,1,0,0
Arms of Nemesis,0,0,0,0,0,0,1,0,0
A Ride into Morning,0,0,0,0,0,0,1,0,0
Catilina's Riddle,0,0,0,0,0,0,1,0,0
Cold Sassy Tree,0,0,0,0,0,0,1,0,0
Winged Pharaoh,0,0,0,0,0,0,1,0,0
A Murder on the Appian Way,0,0,0,0,0,0,1,0,0
Gilgamesh the King,0,0,0,0,0,0,1,0,0
The Coffin Quilt,0,0,0,0,0,0,1,0,0
Death of a Colonial,0,0,0,0,0,1,1,0,0
The Price of Murder,0,0,0,0,0,1,1,0,0
My Theodosia,0,0,0,0,0,0,1,0,0
The Boy in the Striped Pyjamas,0,0,0,0,0,0,1,0,0
Stone's Fall,0,0,0,0,1,0,1,0,0
The First Casualty,0,0,0,0,1,1,1,0,0
A Conspiracy of Paper,0,0,0,0,1,0,1,0,0
An Instance of the Fingerpost,0,0,0,0,1,0,1,0,0
Scandal at High Chimneys,0,0,0,0,1,1,1,0,0
Green Darkness,0,0,0,0,0,0,1,0,0
A Company of Swans,0,0,0,0,0,0,1,0,0
The Loveday Fortunes,0,0,0,0,0,0,1,0,0
Adam Loveday,0,0,0,0,0,0,1,0,0
The Loveday Honour,0,0,0,0,0,0,1,0,0
The Loveday Pride,0,0,0,0,0,0,1,0,0
The Loveday Scandals,0,0,0,0,0,0,1,0,0
The Loveday Trials,0,0,0,0,0,0,1,0,0
The Loveday Loyalty,0,0,0,0,0,0,1,0,0
These Three Remain,0,0,0,0,0,0,1,0,0
Duty and Desire,0,0,0,0,0,0,1,0,0
Mem and Zin,0,0,0,0,0,0,1,0,0
Birds Without Wings,0,0,0,0,0,0,1,0,0
The Vesuvius Club,0,0,0,1,0,0,1,0,0
Flight of Eagles,0,0,0,1,0,0,1,0,0
The Story of the Last Thought,0,0,0,0,0,0,1,0,0
Rifles for Watie,0,0,0,0,0,0,1,0,0
Beka Lamb,0,0,0,0,0,0,1,1,0
Balzac and the Little Chinese Seamstress,0,0,0,0,0,0,1,0,0
Sharpe's Escape,0,0,0,0,0,0,1,0,0
Sharpe's Triumph,0,0,0,0,0,0,1,0,0
Sharpe's Eagle,0,0,0,0,0,0,1,0,0
Sharpe's Enemy,0,0,0,0,0,0,1,0,0
Sharpe's Trafalgar,0,0,0,0,0,0,1,0,0
The Gospel According to Jesus Christ,0,0,0,0,0,0,1,0,0
Sharpe's Tiger,0,0,0,0,0,0,1,0,0
Sharpe's Siege,0,0,0,0,0,0,1,0,0
Sharpe's Gold,0,0,0,0,0,0,1,0,0
Sharpe's Havoc,0,0,0,0,0,0,1,0,0
Sharpe's Prey,0,0,0,0,0,0,1,0,0
Sharpe's Honour,0,0,0,0,0,0,1,0,0
Sharpe's Rifles,0,0,0,0,0,0,1,0,0
Sharpe's Battle,0,0,0,0,0,0,1,0,0
Sharpe's Revenge,0,0,0,0,0,0,1,0,0
The Turquoise,0,0,0,0,0,0,1,0,0
Bellarion the Fortunate,0,0,0,0,0,0,1,0,0
Ballad of the Desert,0,0,0,0,0,0,1,0,0
Porius: A Romance of the Dark Ages,0,0,0,0,0,0,1,0,0
Saint Peter's Fair,0,0,0,0,0,1,1,0,0
The Fifth Queen,0,0,0,0,0,0,1,0,0
Akhenaten: Son of the Sun,0,0,0,0,0,0,1,0,0
The Wives of Israel,0,0,0,0,0,0,1,0,0
The Creators,0,0,0,0,0,0,1,0,0
The Story of the Latter-day Saints,0,0,0,0,0,0,1,0,0
The mores of the Russian clergy,0,0,0,0,0,0,1,0,0
Nada the Lily,0,0,0,0,0,0,1,0,0
Death Comes to Pemberley,0,0,0,0,1,0,1,0,0
Ophelia's Revenge,0,0,0,0,0,0,1,0,0
Dating Hamlet,0,0,0,0,0,0,1,0,0
The Black Tulip,0,0,0,0,0,0,1,0,0
Palace of the Peacock,0,0,0,0,0,0,1,0,0
Al-Nass wa l-ijtihad,0,0,0,0,0,0,1,0,0
Three Critics of the Enlightenment,0,0,0,0,0,0,1,0,0
Class Structure in Australian History,0,0,0,0,0,0,1,0,0
The Assassins: A Radical Sect in Islam,0,0,0,0,0,0,1,0,0
War Without Mercy,0,0,0,0,0,0,1,0,0
History of the Ancient World,0,0,0,0,0,0,1,0,0
Icon of Evil,0,0,0,0,0,0,1,0,0
Inquisition: The Persecution and Prosecution of the Reverend Sun Myung Moon,0,0,0,0,0,0,1,0,0
An Introduction to the Study of Indian History,0,0,0,0,0,0,1,0,0
The Colored Patriots of the American Revolution,0,0,0,0,0,0,1,0,0
The Zookeeper's Wife,0,0,0,0,0,0,1,0,0
Pirate Hunters,0,0,0,0,0,0,1,0,0
The European Union as a Small Power,0,0,0,0,0,0,1,0,0
The Riddle of the Sands,0,0,0,1,0,0,0,0,0
Weslandia,0,0,0,0,0,0,0,1,0
The Rabbits' Wedding,0,0,0,0,0,0,0,1,0
The Clue in the Old Album,0,0,0,0,0,0,0,1,0
Tic Talk: Living with Tourette Syndrome,0,0,0,0,0,0,0,1,0
The Crooked Banister,0,0,0,0,0,0,0,1,0
The Secret of the Forgotten City,0,0,0,0,0,0,0,1,0
The Ghost of Blackwood Hall,0,0,0,0,0,0,0,1,0
The Quest of the Missing Map,0,0,0,0,0,0,0,1,0
The Thirteenth Pearl,0,0,0,0,0,0,0,1,0
The Sky Phantom,0,0,0,0,0,0,0,1,0
The Witch Tree Symbol,0,0,0,0,0,0,0,1,0
The Clue in the Jewel Box,0,0,0,0,0,0,0,1,0
The Mystery of the 99 Steps,0,0,0,0,0,0,0,1,0
The Moonstone Castle Mystery,0,0,0,0,0,0,0,1,0
The Clue in the Crossword Cipher,0,0,0,0,0,0,0,1,0
The Spider Sapphire Mystery,0,0,0,0,0,0,0,1,0
The Ringmaster's Secret,0,0,0,0,0,0,0,1,0
The Clue of the Whistling Bagpipes,0,0,0,0,0,0,0,1,0
The Secret of the Wooden Lady,0,0,0,0,0,0,0,1,0
The Mystery at the Ski Jump,0,0,0,0,0,0,0,1,0
The Clue of the Leaning Chimney,0,0,0,0,0,0,0,1,0
The Secret of the Golden Pavilion,0,0,0,0,0,0,0,1,0
The Clue of the Dancing Puppet,0,0,0,0,0,0,0,1,0
The Invisible Intruder,0,0,0,0,0,0,0,1,0
Mystery of the Glowing Eye,0,0,0,0,0,0,0,1,0
Danger on the Great Lakes,0,0,0,0,0,0,0,1,0
The Double Jinx Mystery,0,0,0,0,0,0,0,1,0
Mystery of Crocodile Island,0,0,0,0,0,0,0,1,0
The Riding Club Crime,0,0,0,0,0,0,0,1,0
The Mysterious Mannequin,0,0,0,0,0,0,0,1,0
The Haunted Bridge,0,0,0,0,0,0,0,1,0
The Mystery of the Fire Dragon,0,0,0,0,0,0,0,1,0
The Secret of Mirror Bay,0,0,0,0,0,0,0,1,0
The Phantom of Pine Hill,0,0,0,0,0,0,0,1,0
The Scarlet Slipper Mystery,0,0,0,0,0,0,0,1,0
The Hidden Window Mystery,0,0,0,0,0,0,0,1,0
The Mystery of the Tolling Bell,0,0,0,0,0,0,0,1,0
The Sign of the Twisted Candles,0,0,0,0,0,0,0,1,0
Mahavira: The Hero of Nonviolence,0,0,0,0,0,0,0,1,0
Allie Finkle's Rules for Girls,0,0,0,0,0,0,0,1,0
Offspring of Empire,0,0,0,0,0,0,1,0,0
Rogue Lawyer,0,0,0,1,0,0,0,0,0
The Appeal,0,0,0,1,0,0,0,0,0
The Rooster Bar,0,0,0,1,0,0,0,0,0
Sycamore Row,0,0,0,1,0,0,0,0,0
The Street Lawyer,0,0,0,1,0,0,0,0,0
The King of Torts,0,0,0,1,0,0,0,0,0
The Pelican Brief,0,0,0,1,0,0,0,0,0
The Last Juror,0,0,0,1,0,0,0,0,0
The Summons,0,0,0,1,0,0,0,0,0
The Runaway Jury,0,0,0,1,0,0,0,0,0
The Trials of Nikki Hill,0,0,0,1,0,0,0,0,0
Personal Injuries,0,0,0,1,0,1,0,0,0
The Laws of Our Fathers,0,0,0,1,0,1,0,0,0
Theodore Boone: The Accused,0,0,0,1,0,0,0,1,0
Theodore Boone: The Abduction,0,0,0,1,0,0,0,1,0
Theodore Boone: The Scandal,0,0,0,1,0,0,0,1,0
Theodore Boone: The Fugitive,0,0,0,1,0,0,0,1,0
Patience and Sarah,0,0,0,0,0,0,1,0,0
The Law of Dreams,0,0,0,0,0,0,1,0,0
A Man Was Going Down the Road,0,0,0,0,0,0,1,0,0
Shadow of Suribachi,0,0,0,0,0,0,1,0,0
Dark Invasion,0,0,0,0,0,0,1,0,0
The River War,0,0,0,0,0,0,1,0,0
Mission of Honor,0,1,0,0,0,0,0,0,0
The Lost Fleet: Victorious,0,1,0,0,0,0,0,0,0
The Honor of the Queen,0,1,0,0,0,0,0,0,0
The Short Victorious War,0,1,0,0,0,0,0,0,0
Into the Looking Glass,0,1,0,0,0,0,0,0,0
A Rising Thunder,0,1,0,0,0,0,0,0,0
The Last Centurion,0,1,0,0,0,0,0,0,0
Ashes of Victory,0,1,0,0,0,0,0,0,0
War of Honor,0,1,0,0,0,0,0,0,0
Downbelow Station,0,1,0,0,0,0,0,0,0
At All Costs,0,1,0,0,0,0,0,0,0
The Forever War,0,1,0,0,0,0,0,0,0
Flag in Exile,0,1,0,0,0,0,0,0,0
Echoes of Honor,0,1,0,0,0,0,0,0,0
Honor Among Enemies,0,1,0,0,0,0,0,0,0
Hammer's Slammers,0,1,0,0,0,0,0,0,0
Semper Mars,0,1,0,0,0,0,0,0,0
When Heaven Fell,0,1,0,0,0,0,0,0,0
With the Lightnings,0,1,0,0,0,0,0,0,0
Edge of Dark Water,0,0,0,0,1,0,0,0,0
Special Topics in Calamity Physics,0,0,0,0,1,1,0,0,0
Up from the Cradle of Jazz,0,0,0,0,0,0,1,0,0
The Best Mysteries of Isaac Asimov,0,0,0,0,1,0,0,0,0
The Key Word and Other Mysteries,0,0,0,0,1,0,0,0,0
Phoebe Daring,0,0,0,0,1,0,0,0,0
Banquets of the Black Widowers,0,0,0,0,1,0,0,0,0
More Tales of the Black Widowers,0,0,0,0,1,0,0,0,0
A Memory of Murder,0,0,0,0,1,0,0,0,0
The Return of the Black Widowers,0,0,0,0,1,0,0,0,0
The Christopher Killer,0,0,0,0,1,0,0,0,0
The Daring Twins,0,0,0,0,1,0,0,0,0
The Sweetness at the Bottom of the Pie,0,0,0,0,1,0,0,0,0
The Union Club Mysteries,0,0,0,0,1,0,0,0,0
The Da Vinci Code,0,0,0,1,1,1,0,0,0
The Apocalypse Fire,0,0,0,1,1,1,0,0,0
The Botticelli Secret,0,0,0,1,1,1,1,0,0
The Dragon's Teeth,0,0,0,0,1,0,0,0,0
The Mystery of the Yellow Room,0,0,0,0,1,0,0,0,0
Alias the Saint,0,0,0,0,1,0,0,0,0
The Misfortunes of Mr. Teal,0,0,0,0,1,0,0,0,0
The Face on the Cutting-Room Floor,0,0,0,0,1,0,0,0,0
The Saint on the Spanish Main,0,0,0,0,1,0,0,0,0
The Garden Murder Case,0,0,0,0,1,0,0,0,0
Call for the Saint,0,0,0,0,1,0,0,0,0
Luther: The Calling,0,0,0,0,1,0,0,0,0
The Ace of Knaves,0,0,0,0,1,0,0,0,0
Devil in a Blue Dress,0,0,0,0,1,0,0,0,0
Saint Overboard,0,0,0,0,1,0,0,0,0
The Saint Goes West,0,0,0,0,1,0,0,0,0
The Saint on Guard,0,0,0,0,1,0,0,0,0
The Saint Goes On,0,0,0,0,1,0,0,0,0
The Gilded Man,0,0,0,0,1,1,0,0,0
The Punch and Judy Murders,0,0,0,0,1,1,0,0,0
The Crooked Hinge,0,0,0,0,1,1,0,0,0
A Graveyard to Let,0,0,0,0,1,1,0,0,0
The Ten Teacups,0,0,0,0,1,1,0,0,0
The Judas Window,0,0,0,0,1,1,0,0,0
The Mad Hatter Mystery,0,0,0,0,1,1,0,0,0
Murder in the Submarine Zone,0,0,0,0,1,1,0,0,0
She Who Was No More,0,0,0,0,1,1,0,0,0
The Unicorn Murders,0,0,0,0,1,1,0,0,0
She Died a Lady,0,0,0,0,1,1,0,0,0
The Reader is Warned,0,0,0,0,1,1,0,0,0
Clouds of Witness,0,0,0,0,1,0,0,0,0
The Doomsters,0,0,0,0,1,0,0,0,0
The Bishop Murder Case,0,0,0,0,1,0,0,0,0
Gaudy Night,0,0,0,0,1,0,0,0,0
When Did You See Her Last?,0,0,0,0,1,0,0,0,0
Shouldn't You Be in School?,0,0,0,0,1,0,0,0,0
The Cavalier's Cup,0,0,0,0,1,0,0,0,0
Listening Woman,0,0,0,0,1,0,0,0,0
A Thief of Time,0,0,0,0,1,0,0,0,0
The White Priory Murders,0,0,0,0,1,0,0,0,0
The Cat Who Sniffed Glue,0,0,0,0,1,0,0,0,0
The Likeness,0,0,0,0,1,0,0,0,0
The Labyrinth of Spirits,0,0,0,0,1,0,0,0,0
The Cat Who Knew a Cardinal,0,0,0,0,1,0,0,0,0
The Cat Who Knew Shakespeare,0,0,0,0,1,0,0,0,0
Why Is This Night Different From All Other Nights?,0,0,0,0,1,0,0,0,0
The Cat Who Ate Danish Modern,0,0,0,0,1,0,0,0,0
Featuring the Saint,0,0,0,0,1,0,0,0,0
When the Sacred Ginmill Closes,0,0,0,0,1,0,0,0,0
The Mystery of the Blue Train,0,0,0,0,1,0,0,0,0
"Madam, Will You Talk?",0,0,0,0,1,0,0,0,0
Luckiest Girl Alive,0,0,0,0,1,0,0,0,0
The Prisoner of Heaven,0,0,0,0,1,0,0,0,0
The Shadow of the Wind,0,0,0,0,1,0,0,0,0
Death of a Hollow Man,0,0,0,0,1,0,0,0,0
Broken Harbour,0,0,0,0,1,0,0,0,0
The Cat Who Went Bananas,0,0,0,0,1,0,0,0,0
Who Could That Be at This Hour?,0,0,0,0,1,0,0,0,0
In the Woods,0,0,0,0,1,0,0,0,0
Once More the Saint,0,0,0,0,1,0,0,0,0
The Cat Who Tailed a Thief,0,0,0,0,1,0,0,0,0
A Loyal Character Dancer,0,0,0,0,1,0,0,0,0
Faithful Place,0,0,0,0,1,0,0,0,0
The Monogram Murders,0,0,0,0,1,0,0,0,0
The Cat Who Played Brahms,0,0,0,0,1,0,0,0,0
Asimov's Mysteries,0,0,0,0,1,0,0,0,0
The Cat Who Saw Red,0,0,0,0,1,0,0,0,0
The Law and the Lady,0,0,0,0,1,0,0,0,0
The Plague Court Murders,0,0,0,0,1,0,0,0,0
The Angel's Game,0,0,0,0,1,0,0,0,0
The Cat Who Went Underground,0,0,0,0,1,0,0,0,0
The Cat Who Turned On and Off,0,0,0,0,1,0,0,0,0
The Death Dealers,0,0,0,0,1,0,0,0,0
The 12.30 from Croydon,0,0,0,0,1,0,0,0,0
The Caves of Steel,0,1,0,0,1,0,0,0,0
O Rapto do Garoto de Ouro,0,0,0,0,1,0,0,0,0
A Burial at Sea,0,0,0,0,1,1,0,0,0
The Fleet Street Murders,0,0,0,0,1,1,0,0,0
The Cruelest Month,0,0,0,0,1,1,0,0,0
A Fatal Grace,0,0,0,0,1,1,0,0,0
A Stranger in Mayfair,0,0,0,0,1,1,0,0,0
The September Society,0,0,0,0,1,1,0,0,0
A Death in the Small Hours,0,0,0,0,1,1,0,0,0
A Beautiful Blue Death,0,0,0,0,1,1,0,0,0
The Man Who Could Not Shudder,0,0,0,0,1,1,0,0,0
Trent's Last Case,0,0,0,0,1,1,0,0,0
The Fabulous Clipjoint,0,0,0,0,1,1,0,0,0
He Wouldn't Kill Patience,0,0,0,0,1,1,0,0,0
The Blind Barber,0,0,0,0,1,1,0,0,0
And So to Murder,0,0,0,0,1,1,0,0,0
Patrick Butler for the Defense,0,0,0,0,1,1,0,0,0
The Four False Weapons,0,0,0,0,1,1,0,0,0
The Eight of Swords,0,0,0,0,1,1,0,0,0
The Cape Cod Mystery,0,0,0,0,1,1,0,0,0
Castle Skull,0,0,0,0,1,1,0,0,0
The Case of the Constant Suicides,0,0,0,0,1,1,0,0,0
The Crimson Patch,0,0,0,0,1,1,0,0,0
The Mystery of the Cape Cod Tavern,0,0,0,0,1,1,0,0,0
The House at Satan's Elbow,0,0,0,0,1,1,0,0,0
The Waxworks Murder,0,0,0,0,1,1,0,0,0
The Arabian Nights Murder,0,0,0,0,1,1,0,0,0
The Sleeping Sphinx,0,0,0,0,1,1,0,0,0
The Problem of the Wire Cage,0,0,0,0,1,1,0,0,0
Deathblow Hill,0,0,0,0,1,1,0,0,0
The Nine Wrong Answers,0,0,0,0,1,1,0,0,0
To Wake the Dead,0,0,0,0,1,1,0,0,0
Hag's Nook,0,0,0,0,1,1,0,0,0
Sandbar Sinister,0,0,0,0,1,1,0,0,0
The Dead Man's Knock,0,0,0,0,1,1,0,0,0
Death Turns the Tables,0,0,0,0,1,1,0,0,0
The Tinkling Symbol,0,0,0,0,1,1,0,0,0
Poison in Jest,0,0,0,0,1,1,0,0,0
Figure Away,0,0,0,0,1,1,0,0,0
The Black Spectacles,0,0,0,0,1,1,0,0,0
In Spite of Thunder,0,0,0,0,1,1,0,0,0
The Demoniacs,0,0,0,0,1,1,1,0,0
The Witch of the Low Tide,0,0,0,0,1,1,1,0,0
The Devil in Velvet,0,0,0,0,1,1,1,0,0
The Men Who Explained Miracles,0,0,0,0,1,1,0,0,0
My Late Wives,0,0,0,0,1,1,0,0,0
Night at the Mocking Widow,0,0,0,0,1,1,0,0,0
Death in Five Boxes,0,0,0,0,1,1,0,0,0
The Skeleton in the Clock,0,0,0,0,1,1,0,0,0
Death Note Another Note: The Los Angeles BB Murder Cases,0,0,0,0,1,1,0,0,0
The Curse of the Bronze Lamp,0,0,0,0,1,1,0,0,0
Behind the Crimson Blind,0,0,0,0,1,1,0,0,0
The Red Widow Murders,0,0,0,0,1,1,0,0,0
He Who Whispers,0,0,0,0,1,1,0,0,0
The Cat Who Could Read Backwards,0,0,0,0,1,0,0,0,0
Follow the Saint,0,0,0,0,1,0,0,0,0
The Saint in Trouble,0,0,0,0,1,0,0,0,0
The Black Camel,0,0,0,0,1,0,0,0,0
The Happy Highwayman,0,0,0,0,1,0,0,0,0
The Brighter Buccaneer,0,0,0,0,1,0,0,0,0
The Saint in Europe,0,0,0,0,1,0,0,0,0
Saint Errant,0,0,0,0,1,0,0,0,0
Long Lost,0,0,0,1,1,0,0,0,0
No Second Chance,0,0,0,1,1,0,0,0,0
Keeper of the Keys,0,0,0,0,1,0,0,0,0
Digital Fortress,0,0,0,1,1,0,0,0,0
The Private Memoirs and Confessions of a Justified Sinner,0,0,0,0,1,0,0,0,0
Monk's Hood,0,0,0,0,1,0,0,0,0
The Last Dickens,0,0,0,0,1,0,0,0,0
Murder Must Advertise,0,0,0,0,1,0,0,0,0
Behind That Curtain,0,0,0,0,1,0,0,0,0
Death of an Expert Witness,0,0,0,0,1,0,0,0,0
The Drowning Pool,0,0,0,0,1,0,0,0,0
Mr. Monk Goes to Germany,0,0,0,0,1,0,0,0,0
The Kennel Murder Case,0,0,0,0,1,0,0,0,0
An Unsuitable Job for a Woman,0,0,0,0,1,0,0,0,0
The Murderer Is a Fox,0,0,0,0,1,0,0,0,0
Cat of Many Tails,0,0,0,0,1,0,0,0,0
Mr. Monk on the Road,0,0,0,0,1,0,0,0,0
Calamity Town,0,0,0,0,1,0,0,0,0
Mr. Monk in Outer Space,0,0,0,0,1,0,0,0,0
Mr. Monk on the Couch,0,0,0,0,1,0,0,0,0
Mr. Monk Goes to the Firehouse,0,0,0,0,1,0,0,0,0
Mr. Monk Gets on Board,0,0,0,0,1,0,0,0,0
The Curious Incident of the Dog in the Night-Time,0,0,0,0,1,0,0,0,0
The Interpretation of Murder,0,0,0,0,1,0,0,0,0
The Saint in Miami,0,0,0,0,1,0,0,0,0
The Black Curtain,0,0,0,0,1,0,0,0,0
Whose Body?,0,0,0,0,1,0,0,0,0
The Casino Murder Case,0,0,0,0,1,0,0,0,0
The Hermit of Eyton Forest,0,0,0,0,1,0,0,0,0
The Heretic's Apprentice,0,0,0,0,1,0,0,0,0
The Franchise Affair,0,0,0,0,1,0,0,0,0
The Poe Shadow,0,0,0,0,1,0,0,0,0
Mr. Monk and the Dirty Cop,0,0,0,0,1,0,0,0,0
Night Frost,0,0,0,0,1,0,0,0,0
The Rose Rent,0,0,0,0,1,0,0,0,0
Mr. Monk Helps Himself,0,0,0,0,1,0,0,0,0
Avalon High,0,0,0,0,1,0,0,0,0
Mr. Monk Is Cleaned Out,0,0,0,0,1,0,0,0,0
Mr. Monk Is Miserable,0,0,0,0,1,0,0,0,0
Dead Man's Ransom,0,0,0,0,1,0,0,0,0
Mr. Monk Is a Mess,0,0,0,0,1,0,0,0,0
Mr. Monk Gets Even,0,0,0,0,1,0,0,0,0
Mr. Monk on Patrol,0,0,0,0,1,0,0,0,0
The Sign of the Four,0,0,0,0,1,0,0,0,0
Ten Days' Wonder,0,0,0,0,1,0,0,0,0
Indemnity Only,0,0,0,0,1,0,0,0,0
The Saint Steps In,0,0,0,0,1,0,0,0,0
Say It with Poison,0,0,0,0,1,0,0,0,0
The Music of Chance,0,0,0,0,1,0,0,0,0
A Murder of Quality,0,0,0,0,1,0,0,0,0
Frost at Christmas,0,0,0,0,1,0,0,0,0
A Grave Talent,0,0,0,0,1,0,0,0,0
A Certain Justice,0,0,0,0,1,0,0,0,0
Cold in the Earth,0,0,0,0,1,0,0,0,0
The Leper of Saint Giles,0,0,0,0,1,0,0,0,0
The Devil's Novice,0,0,0,0,1,0,0,0,0
One Corpse Too Many,0,0,0,0,1,0,0,0,0
The Sanctuary Sparrow,0,0,0,0,1,0,0,0,0
A Killing Frost,0,0,0,0,1,0,0,0,0
The Saint and the People Importers,0,0,0,0,1,0,0,0,0
The Saint and the Fiction Makers,0,0,0,0,1,0,0,0,0
Thieves' Picnic,0,0,0,0,1,0,0,0,0
The Saint in New York,0,0,0,0,1,0,0,0,0
The Nine Tailors,0,0,0,0,1,0,0,0,0
Strong Poison,0,0,0,0,1,0,0,0,0
The Raven in the Foregate,0,0,0,0,1,0,0,0,0
The Virgin in the Ice,0,0,0,0,1,0,0,0,0
She Was a Lady,0,0,0,0,1,0,0,0,0
"Thrones, Dominations",0,0,0,0,1,0,0,0,0
Mr. Monk in Trouble,0,0,0,0,1,0,0,0,0
The Pilgrim of Hate,0,0,0,0,1,0,0,0,0
Mr. Monk Is Open for Business,0,0,0,0,1,0,0,0,0
The House Without a Key,0,0,0,0,1,0,0,0,0
The Daughter of Time,0,0,0,0,1,0,0,0,0
The Confession of Brother Haluin,0,0,0,0,1,0,0,0,0
Half Moon Investigations,0,0,0,0,1,0,0,0,0
The Red House Mystery,0,0,0,0,1,0,0,0,0
The Hollow Chest,0,0,0,0,1,0,0,0,0
The Iron Clew,0,0,0,0,1,0,0,0,0
The Spanish Cape Mystery,0,0,0,0,1,0,0,0,0
The Roman Hat Mystery,0,0,0,0,1,0,0,0,0
The Chinese Orange Mystery,0,0,0,0,1,0,0,0,0
The Greek Coffin Mystery,0,0,0,0,1,0,0,0,0
The French Powder Mystery,0,0,0,0,1,0,0,0,0
File for Record,0,0,0,0,1,0,0,0,0
The Egyptian Cross Mystery,0,0,0,0,1,0,0,0,0
The Finishing Stroke,0,0,0,0,1,0,0,0,0
The Dutch Shoe Mystery,0,0,0,0,1,0,0,0,0
Murder at the New York World's Fair,0,0,0,0,1,0,0,0,0
The Left Leg,0,0,0,0,1,0,0,0,0
The Glass Village,0,0,0,0,1,0,0,0,0
The Scarlet Letters,0,0,0,0,1,0,0,0,0
The Siamese Twin Mystery,0,0,0,0,1,0,0,0,0
The Four of Hearts,0,0,0,0,1,0,0,0,0
The Skull Beneath the Skin,0,0,0,0,1,1,0,0,0
A Case of Need,0,0,0,1,1,0,0,0,0
Friday the Rabbi Slept Late,0,0,0,0,1,0,0,0,0
Wednesday the Rabbi Got Wet,0,0,0,0,1,0,0,0,0
Les Fiançailles de M. Hire,0,0,0,0,1,0,0,0,0
Have His Carcase,0,0,0,0,1,0,0,0,0
Canto for a Gypsy,0,0,0,0,1,0,0,0,0
The Last One Left,0,0,0,0,1,0,0,0,0
The Campus Murders,0,0,0,0,1,0,0,0,0
